Time [s]	Voltage[V]_HV_Batt_net_500A_clamp	Current[A]_HV_Batt_net_500A_clamp	Power[W]_HV_Batt_net_500A_clamp	Integrated_Current[Ah]_HV_Batt_net_500A_clamp	Integrated_Power[Wh]_HV_Batt_net_500A_clamp	Voltage[V]_12V_DCDC_Out	Current[A]_12V_DCDC_Out	Power[W]_12V_DCDC_Out	Integrated_Current[Ah]_12V_DCDC_Out	Integrated_Power[Wh]_12V_DCDC_Out	Voltage[V]_12V_batt_gnd	Current[A]_12V_batt_gnd	Power[W]_12V_batt_gnd	Integrated_Current[Ah]_12V_batt_gnd	Integrated_Power[Wh]_12V_batt_gnd	Voltage[V]_AC_Compressor	Current[A]_AC_Compressor	Power[W]_AC_Compressor	Integrated_Current[Ah]_AC_Compressor	Integrated_Power[Wh]_AC_Compressor	Voltage[V]_PTC_Coolant_Heater	Current[A]_PTC_Coolant_Heater	Power[W]_PTC_Coolant_Heater	Integrated_Current[Ah]_PTC_Coolant_Heater	Integrated_Power[Wh]_PTC_Coolant_Heater	Voltage[V]_AC_Charge	Current[A]_AC_Charge	Power[W]_AC_Charge	Integrated_Current[Ah]_AC_Charge	Integrated_Power[Wh]_AC_Charge
545	344.89	-18.21	-6280	-2.256	-772	14.868	10.36	154.2	1.301	19.35	14.867	-2.102	-31.3	-0.296	-4.52	344.83	0.009	3	0.0009	0.4	344.82	0.01	3	0.0014	0.4	238.34	28.921	6888	3.576	851.6
550	344.94	-18.14	-6260	-2.281	-781	14.87	10.43	155.3	1.315	19.57	14.866	-2.02	-30.1	-0.2989	-4.56	344.88	0.01	3	0.0009	0.4	344.86	0.01	3	0.0014	0.4	238.01	28.904	6875	3.6162	861.2
555	345.02	-18.27	-6300	-2.307	-790	14.866	10.27	152.7	1.33	19.78	14.866	-2.077	-30.9	-0.3019	-4.61	344.96	0.009	3	0.0009	0.4	344.93	0.01	3	0.0014	0.4	238.12	29.026	6907	3.6565	870.8
560	345.07	-18.08	-6240	-2.332	-798	14.86	9.74	144.9	1.344	19.99	14.855	-1.512	-22.6	-0.3048	-4.65	345	0.009	3	0.0009	0.4	344.99	0.01	3	0.0015	0.4	238.14	28.915	6881	3.6967	880.3
565	345.14	-18.23	-6290	-2.357	-807	14.869	10.43	155.1	1.358	20.2	14.866	-2.01	-30	-0.3077	-4.7	345.07	0.01	3	0.0009	0.4	345.06	0.01	3	0.0015	0.4	238.02	29.078	6916	3.737	889.9
570	345.18	-18.09	-6240	-2.382	-816	14.872	10.61	157.8	1.373	20.42	14.859	-2.601	-38.7	-0.3106	-4.74	345.1	0.009	3	0.0009	0.4	345.1	0.01	3	0.0015	0.4	237.83	28.968	6885	3.7772	899.5
575	345.25	-18.17	-6270	-2.408	-824	14.866	9.62	143	1.387	20.63	14.868	-2.201	-32.8	-0.3135	-4.78	345.17	0.009	3	0.001	0.4	345.17	0.009	3	0.0015	0.5	237.99	28.879	6868	3.8175	909.1
580	345.3	-18.07	-6240	-2.433	-833	14.869	9.47	140.9	1.4	20.82	14.866	-1.991	-29.7	-0.3164	-4.83	345.24	0.01	3	0.001	0.4	345.23	0.009	3	0.0015	0.5	238.08	28.919	6880	3.8576	918.6
585	345.38	-18.24	-6300	-2.458	-842	14.867	9.03	134.3	1.413	21.01	14.868	-2.168	-32.3	-0.3193	-4.87	345.32	0.01	3	0.001	0.4	345.31	0.01	3	0.0015	0.5	237.94	29.034	6903	3.8979	928.2
590	345.43	-18.18	-6280	-2.483	-851	14.868	9.11	135.5	1.425	21.2	14.868	-2.111	-31.4	-0.3222	-4.91	345.35	0.009	3	0.001	0.4	345.34	0.009	3	0.0015	0.5	237.96	28.879	6867	3.9381	937.8
595	345.48	-17.99	-6220	-2.508	-859	14.87	9.2	136.8	1.438	21.39	14.868	-2.067	-30.8	-0.3251	-4.95	345.42	0.01	3	0.001	0.4	345.4	0.009	3	0.0016	0.5	237.96	28.87	6865	3.9782	947.3
600	345.55	-18.16	-6280	-2.534	-868	14.853	8.63	128.2	1.451	21.58	14.849	-1.489	-22.2	-0.3279	-5	345.47	0.009	3	0.001	0.4	345.47	0.009	3	0.0016	0.5	237.98	28.875	6867	4.0184	956.9
605	345.6	-17.98	-6220	-2.559	-877	14.868	9.01	134	1.463	21.76	14.869	-2.144	-31.9	-0.3308	-5.04	345.53	0.01	4	0.001	0.4	345.52	0.009	3	0.0016	0.5	238.04	28.904	6875	4.0586	966.4
610	345.68	-18.28	-6320	-2.584	-885	14.867	9.03	134.3	1.476	21.95	14.868	-2.033	-30.3	-0.3336	-5.08	345.6	0.009	3	0.0011	0.5	345.59	0.009	3	0.0016	0.5	238.11	29.009	6903	4.0988	976
615	345.73	-18.09	-6250	-2.609	-894	14.867	9.04	134.5	1.488	22.14	14.867	-2.012	-30	-0.3365	-5.12	345.67	0.01	3	0.0011	0.5	345.64	0.009	3	0.0016	0.5	238.14	29.016	6905	4.139	985.5
620	345.79	-18.16	-6280	-2.634	-903	14.85	8.64	128.3	1.501	22.33	14.847	-1.512	-22.5	-0.3393	-5.17	345.71	0.009	3	0.0011	0.5	345.72	0.009	3	0.0016	0.5	238.2	28.881	6875	4.1791	995.1
625	345.85	-18.09	-6260	-2.659	-911	14.868	9.04	134.4	1.514	22.51	14.869	-2.165	-32.2	-0.3421	-5.21	345.79	0.01	4	0.0011	0.5	345.76	0.009	3	0.0016	0.5	238.02	28.982	6893	4.2193	1004.6
630	345.91	-18.2	-6290	-2.685	-920	14.868	8.99	133.7	1.526	22.7	14.868	-2.003	-29.8	-0.3449	-5.25	345.84	0.009	3	0.0011	0.5	345.83	0.009	3	0.0016	0.5	237.84	28.982	6888	4.2595	1014.2
635	345.97	-18.1	-6260	-2.71	-929	14.892	9.79	145.9	1.539	22.89	14.89	-2.607	-38.9	-0.3478	-5.29	345.9	0.009	3	0.0011	0.5	345.89	0.009	3	0.0017	0.5	237.99	28.952	6885	4.2997	1023.8
640	346.01	-17.92	-6200	-2.735	-938	14.869	9.02	134.2	1.551	23.07	14.868	-1.991	-29.6	-0.3506	-5.33	345.95	0.01	4	0.0011	0.5	345.94	0.009	3	0.0017	0.5	238.1	28.799	6852	4.3397	1033.3
645	346.1	-18.17	-6290	-2.76	-946	14.867	8.99	133.7	1.564	23.26	14.869	-2.092	-31.2	-0.3533	-5.38	346.01	0.009	3	0.0012	0.5	346.01	0.009	3	0.0017	0.5	238.04	28.83	6858	4.3797	1042.8
650	346.14	-17.93	-6210	-2.785	-955	14.87	9.09	135.1	1.576	23.45	14.867	-1.96	-29.2	-0.3561	-5.42	346.08	0.01	4	0.0012	0.5	346.05	0.009	3	0.0017	0.5	237.97	28.664	6816	4.4197	1052.3
655	346.2	-18.03	-6240	-2.81	-964	14.869	9.06	134.8	1.589	23.63	14.867	-1.935	-28.8	-0.3589	-5.46	346.13	0.01	4	0.0012	0.5	346.12	0.009	3	0.0017	0.5	237.97	28.831	6856	4.4596	1061.8
660	346.27	-18.13	-6280	-2.835	-972	14.871	9.1	135.4	1.601	23.82	14.869	-2.014	-30	-0.3617	-5.5	346.19	0.009	3	0.0012	0.5	346.19	0.009	3	0.0017	0.5	238.09	28.858	6866	4.4996	1071.3
665	346.32	-17.97	-6220	-2.86	-981	14.871	9.05	134.5	1.614	24	14.872	-2.116	-31.5	-0.3644	-5.54	346.25	0.01	3	0.0012	0.5	346.22	0.009	3	0.0017	0.5	238.11	28.72	6834	4.5396	1080.8
670	346.38	-17.98	-6230	-2.885	-990	14.867	8.83	131.3	1.626	24.19	14.866	-1.858	-27.7	-0.3671	-5.58	346.3	0.01	3	0.0012	0.5	346.29	0.009	3	0.0017	0.5	238.03	28.798	6850	4.5795	1090.3
675	346.44	-18.1	-6270	-2.91	-998	14.87	9.11	135.6	1.639	24.38	14.868	-1.932	-28.8	-0.3699	-5.62	346.36	0.009	3	0.0012	0.5	346.36	0.009	3	0.0018	0.5	238.23	28.76	6847	4.62	1099.9
680	346.49	-17.97	-6230	-2.935	-1007	14.868	8.93	132.8	1.651	24.56	14.872	-2.19	-32.6	-0.3726	-5.66	346.43	0.01	3	0.0012	0.5	346.41	0.009	3	0.0018	0.5	238.1	28.745	6839	4.6593	1109.3
685	346.56	-17.94	-6220	-2.96	-1016	14.869	9.08	135.1	1.664	24.75	14.869	-2.041	-30.4	-0.3753	-5.7	346.48	0.01	3	0.0013	0.5	346.49	0.009	3	0.0018	0.6	238.19	28.729	6838	4.6993	1118.8
690	346.63	-18.09	-6270	-2.985	-1024	14.869	8.98	133.6	1.676	24.93	14.87	-2.044	-30.4	-0.378	-5.74	346.55	0.009	3	0.0013	0.5	346.55	0.009	3	0.0018	0.6	238.02	28.734	6834	4.7392	1128.3
695	346.67	-17.85	-6190	-3.01	-1033	14.857	8.45	125.6	1.689	25.12	14.867	-1.994	-29.7	-0.3807	-5.78	346.6	0.01	3	0.0013	0.5	346.6	0.009	3	0.0018	0.6	238.01	28.73	6833	4.7791	1137.8
700	346.73	-18.18	-6310	-3.033	-1041	14.868	8.92	132.7	1.701	25.3	14.869	-2.006	-29.9	-0.3834	-5.82	346.65	0.01	3	0.0013	0.5	346.66	0.009	3	0.0018	0.6	238.11	28.933	6884	4.8155	1146.5
705	346.82	-18.3	-6350	-3.058	-1049	14.867	8.81	131	1.713	25.49	14.866	-1.853	-27.6	-0.3861	-5.86	346.74	0.009	3	0.0013	0.5	346.73	0.009	3	0.0018	0.6	238.16	29.046	6912	4.8558	1156
710	346.86	-17.99	-6240	-3.083	-1058	14.869	9.05	134.5	1.726	25.67	14.868	-1.932	-28.8	-0.3888	-5.9	346.79	0.01	3	0.0013	0.5	346.77	0.009	3	0.0018	0.6	238.14	28.971	6894	4.8961	1165.6
715	346.94	-18.19	-6310	-3.108	-1067	14.869	9.34	139	1.738	25.86	14.853	-1.543	-23	-0.3914	-5.94	346.86	0.009	3	0.0013	0.6	346.84	0.009	3	0.0019	0.6	238.12	28.951	6889	4.9364	1175.2
720	346.99	-18.06	-6270	-3.133	-1076	14.869	9.01	134	1.751	26.04	14.87	-2.058	-30.6	-0.3941	-5.98	346.94	0.01	3	0.0014	0.6	346.91	0.009	3	0.0019	0.6	238	29.098	6920	4.9768	1184.8
725	347.07	-18.23	-6330	-3.159	-1084	14.87	8.95	133.1	1.763	26.22	14.868	-1.883	-28	-0.3967	-6.02	346.99	0.009	3	0.0014	0.6	346.99	0.009	3	0.0019	0.6	238.04	29.121	6927	5.0171	1194.4
730	347.12	-18.02	-6260	-3.184	-1093	14.865	9.48	140.9	1.775	26.41	14.866	-2.393	-35.6	-0.3993	-6.06	347.05	0.01	3	0.0014	0.6	347.03	0.009	3	0.0019	0.6	238.06	28.981	6894	5.0575	1204
735	347.18	-18.19	-6310	-3.209	-1102	14.867	8.8	130.8	1.788	26.59	14.867	-1.936	-28.8	-0.402	-6.1	347.11	0.009	3	0.0014	0.6	347.1	0.009	3	0.0019	0.6	237.97	28.921	6877	5.0979	1213.6
740	347.25	-18.06	-6270	-3.234	-1111	14.867	8.81	131.1	1.8	26.77	14.868	-1.86	-27.7	-0.4046	-6.14	347.18	0.01	3	0.0014	0.6	347.16	0.009	3	0.0019	0.6	237.91	29.052	6907	5.1382	1223.2
745	347.32	-18.26	-6340	-3.26	-1119	14.869	8.85	131.6	1.812	26.96	14.868	-1.885	-28	-0.4072	-6.18	347.25	0.009	3	0.0014	0.6	347.24	0.009	3	0.0019	0.6	237.83	29.068	6908	5.1786	1232.8
750	347.38	-18.18	-6310	-3.285	-1128	14.873	9.28	138	1.825	27.14	14.87	-2.051	-30.6	-0.4098	-6.22	347.3	0.009	3	0.0014	0.6	347.3	0.009	3	0.0019	0.6	237.93	29.163	6934	5.2189	1242.4
755	347.44	-18.08	-6280	-3.31	-1137	14.867	8.73	129.7	1.837	27.32	14.867	-1.894	-28.2	-0.4124	-6.25	347.37	0.01	3	0.0014	0.6	347.36	0.009	3	0.002	0.6	238.07	29.056	6913	5.2594	1252
760	347.5	-18.15	-6310	-3.335	-1146	14.867	8.76	130.2	1.849	27.5	14.868	-1.914	-28.5	-0.415	-6.29	347.42	0.01	3	0.0015	0.6	347.41	0.009	3	0.002	0.6	238.07	28.962	6890	5.2997	1261.6
765	347.58	-18.29	-6360	-3.36	-1155	14.867	8.78	130.5	1.861	27.68	14.866	-1.797	-26.7	-0.4176	-6.33	347.5	0.009	3	0.0015	0.6	347.47	0.009	3	0.002	0.6	238.12	29.11	6927	5.3401	1271.2
770	347.61	-18	-6260	-3.386	-1163	14.866	8.79	130.7	1.874	27.87	14.866	-1.807	-26.9	-0.4201	-6.37	347.54	0.01	3	0.0015	0.6	347.54	0.009	3	0.002	0.6	238.08	28.918	6880	5.3805	1280.8
775	347.7	-18.22	-6340	-3.411	-1172	14.867	8.78	130.6	1.886	28.05	14.868	-1.907	-28.4	-0.4227	-6.41	347.63	0.01	3	0.0015	0.6	347.62	0.009	3	0.002	0.6	238.05	29.188	6943	5.4207	1290.4
780	347.76	-18.22	-6340	-3.436	-1181	14.867	8.72	129.6	1.898	28.23	14.867	-1.822	-27.1	-0.4252	-6.45	347.68	0.009	3	0.0015	0.6	347.66	0.009	3	0.002	0.6	238.17	29.142	6936	5.4612	1300
785	347.81	-18.2	-6330	-3.461	-1190	14.868	8.82	131.1	1.91	28.41	14.868	-1.84	-27.4	-0.4278	-6.48	347.74	0.009	3	0.0015	0.6	347.71	0.009	3	0.002	0.6	237.99	28.978	6891	5.5014	1309.6
790	347.86	-18.02	-6270	-3.486	-1198	14.867	8.78	130.5	1.922	28.59	14.866	-1.804	-26.8	-0.4303	-6.52	347.78	0.01	3	0.0015	0.6	347.78	0.009	3	0.0021	0.6	237.95	28.939	6881	5.5417	1319.2
795	347.93	-18.08	-6290	-3.511	-1207	14.866	8.73	129.7	1.934	28.77	14.867	-1.81	-26.9	-0.4328	-6.56	347.87	0.01	3	0.0016	0.6	347.85	0.009	3	0.0021	0.6	238.05	29.136	6931	5.582	1328.8
800	348.02	-18.32	-6370	-3.536	-1216	14.866	8.66	128.8	1.947	28.95	14.868	-1.829	-27.2	-0.4353	-6.6	347.93	0.009	3	0.0016	0.6	347.92	0.009	3	0.0021	0.7	238.01	29.206	6946	5.6225	1338.4
804	348.05	-18.01	-6270	-3.562	-1224	14.867	8.75	130.1	1.959	29.13	14.868	-1.827	-27.2	-0.4379	-6.63	347.98	0.01	4	0.0016	0.6	347.95	0.009	3	0.0021	0.7	238.05	28.983	6894	5.6629	1348
809	348.11	-18.13	-6310	-3.587	-1233	14.867	8.75	130.1	1.971	29.31	14.866	-1.751	-26	-0.4404	-6.67	348.04	0.009	3	0.0016	0.6	348.02	0.009	3	0.0021	0.7	238.01	28.887	6870	5.7032	1357.6
814	348.19	-18.07	-6290	-3.612	-1242	14.867	8.7	129.4	1.983	29.49	14.866	-1.76	-26.2	-0.4428	-6.71	348.1	0.01	3	0.0016	0.6	348.09	0.009	3	0.0021	0.7	237.93	29.14	6928	5.7434	1367.1
819	348.25	-18.16	-6330	-3.637	-1251	14.868	8.69	129.2	1.995	29.68	14.868	-1.829	-27.2	-0.4453	-6.74	348.18	0.01	3	0.0016	0.6	348.16	0.009	3	0.0021	0.7	237.89	29.102	6918	5.7839	1376.8
824	348.31	-18.15	-6320	-3.662	-1259	14.868	8.74	130	2.007	29.86	14.868	-1.83	-27.2	-0.4478	-6.78	348.24	0.01	4	0.0016	0.7	348.22	0.009	3	0.0021	0.7	238.11	29.111	6927	5.8243	1386.4
829	348.37	-18.2	-6340	-3.687	-1268	14.867	8.72	129.7	2.019	30.03	14.866	-1.708	-25.4	-0.4503	-6.82	348.29	0.009	3	0.0016	0.7	348.28	0.009	3	0.0022	0.7	238.03	29.029	6905	5.8647	1396
834	348.41	-17.95	-6250	-3.712	-1277	14.866	8.64	128.5	2.031	30.21	14.867	-1.766	-26.3	-0.4527	-6.85	348.35	0.01	4	0.0017	0.7	348.33	0.009	3	0.0022	0.7	237.98	29.037	6905	5.905	1405.6
840	348.49	-18.15	-6330	-3.738	-1286	14.867	8.71	129.5	2.044	30.4	14.868	-1.781	-26.5	-0.4552	-6.89	348.4	0.009	3	0.0017	0.7	348.4	0.009	3	0.0022	0.7	237.93	28.99	6893	5.9452	1415.1
845	348.53	-17.9	-6240	-3.763	-1294	14.868	8.67	129	2.056	30.57	14.868	-1.772	-26.4	-0.4576	-6.93	348.47	0.01	3	0.0017	0.7	348.44	0.009	3	0.0022	0.7	237.98	28.952	6885	5.9855	1424.7
850	348.61	-18.07	-6300	-3.788	-1303	14.869	8.79	130.7	2.068	30.75	14.867	-1.729	-25.7	-0.46	-6.96	348.52	0.009	3	0.0017	0.7	348.52	0.009	3	0.0022	0.7	237.88	28.955	6883	6.0257	1434.3
855	348.65	-17.9	-6240	-3.813	-1312	14.867	8.64	128.5	2.08	30.93	14.867	-1.777	-26.4	-0.4625	-7	348.59	0.01	3	0.0017	0.7	348.56	0.009	3	0.0022	0.7	237.85	28.923	6874	6.0659	1443.8
860	348.73	-18.1	-6310	-3.838	-1321	14.867	8.66	128.8	2.092	31.11	14.866	-1.706	-25.4	-0.4649	-7.04	348.65	0.009	3	0.0017	0.7	348.63	0.009	3	0.0022	0.7	237.84	28.921	6874	6.1062	1453.4
865	348.77	-17.86	-6230	-3.863	-1329	14.868	8.65	128.7	2.104	31.29	14.867	-1.711	-25.4	-0.4673	-7.07	348.72	0.01	3	0.0017	0.7	348.67	0.009	3	0.0022	0.7	237.79	28.943	6877	6.1464	1462.9
870	348.84	-17.94	-6260	-3.888	-1338	14.867	8.68	129	2.116	31.47	14.867	-1.718	-25.5	-0.4697	-7.11	348.76	0.01	3	0.0018	0.7	348.75	0.009	3	0.0022	0.7	237.76	28.899	6866	6.1866	1472.5
875	348.91	-18.07	-6310	-3.913	-1347	14.868	8.64	128.4	2.128	31.65	14.869	-1.791	-26.6	-0.4721	-7.14	348.84	0.01	3	0.0018	0.7	348.8	0.009	3	0.0023	0.7	237.86	28.964	6884	6.2268	1482.1
880	348.96	-17.98	-6270	-3.938	-1356	14.87	7.25	107.8	2.138	31.81	14.87	-1.737	-25.8	-0.4745	-7.18	348.89	0.01	4	0.0018	0.7	348.86	0.008	3	0.0023	0.7	237.86	28.873	6863	6.267	1491.6
885	349.04	-18.1	-6320	-3.963	-1364	14.87	7.19	106.9	2.149	31.96	14.869	-1.693	-25.2	-0.4768	-7.21	348.98	0.01	4	0.0018	0.7	348.96	0.008	3	0.0023	0.7	237.84	28.968	6885	6.3072	1501.2
890	349.08	-17.89	-6250	-3.988	-1373	14.87	7.18	106.7	2.158	32.1	14.87	-1.694	-25.2	-0.4792	-7.25	349.03	0.011	4	0.0018	0.7	349	0.008	3	0.0023	0.7	237.77	28.892	6865	6.3473	1510.7
895	349.17	-18.15	-6340	-4.013	-1382	14.869	7.14	106.2	2.168	32.25	14.869	-1.676	-24.9	-0.4816	-7.28	349.1	0.01	3	0.0018	0.7	349.08	0.008	3	0.0023	0.7	237.93	28.923	6877	6.3875	1520.2
900	349.22	-17.91	-6260	-4.038	-1391	14.87	7.14	106.1	2.178	32.4	14.869	-1.671	-24.8	-0.4839	-7.32	349.15	0.011	4	0.0018	0.7	349.14	0.008	3	0.0023	0.7	237.79	28.967	6883	6.4277	1529.8
905	349.3	-18.18	-6350	-4.063	-1399	14.87	7.19	106.9	2.188	32.55	14.869	-1.688	-25.1	-0.4863	-7.35	349.22	0.01	3	0.0019	0.7	349.2	0.008	3	0.0023	0.7	237.88	29.059	6908	6.4679	1539.3
910	349.36	-17.95	-6270	-4.088	-1408	14.87	7.14	106.1	2.198	32.7	14.869	-1.674	-24.9	-0.4886	-7.39	349.28	0.01	3	0.0019	0.7	349.26	0.008	3	0.0023	0.7	237.85	28.977	6887	6.5081	1548.9
915	349.42	-17.91	-6260	-4.113	-1417	14.87	7.17	106.6	2.208	32.84	14.87	-1.669	-24.8	-0.4909	-7.42	349.34	0.011	4	0.0019	0.7	349.32	0.008	3	0.0024	0.7	238.02	28.938	6883	6.5482	1558.5
920	349.49	-18.18	-6350	-4.138	-1426	14.871	7.09	105.5	2.218	32.99	14.87	-1.628	-24.2	-0.4932	-7.46	349.4	0.01	3	0.0019	0.7	349.4	0.008	3	0.0024	0.8	238.06	28.948	6886	6.5885	1568
925	349.54	-17.9	-6260	-4.163	-1434	14.871	7.18	106.8	2.228	33.14	14.87	-1.684	-25	-0.4955	-7.49	349.46	0.011	4	0.0019	0.7	349.45	0.008	3	0.0024	0.8	237.99	28.923	6878	6.6286	1577.6
930	349.61	-18.06	-6320	-4.188	-1443	14.869	7.09	105.4	2.238	33.29	14.869	-1.642	-24.4	-0.4978	-7.53	349.52	0.011	4	0.0019	0.8	349.51	0.008	3	0.0024	0.8	237.86	28.901	6870	6.6688	1587.1
935	349.68	-18.18	-6360	-4.213	-1452	14.871	7.14	106.1	2.248	33.43	14.87	-1.636	-24.3	-0.5001	-7.56	349.6	0.01	3	0.0019	0.8	349.58	0.008	3	0.0024	0.8	237.97	28.962	6887	6.709	1596.7
940	349.72	-17.91	-6260	-4.238	-1461	14.871	7.09	105.4	2.258	33.58	14.87	-1.63	-24.2	-0.5024	-7.59	349.66	0.011	4	0.002	0.8	349.64	0.008	3	0.0024	0.8	237.92	28.966	6887	6.7492	1606.2
945	349.8	-18.11	-6340	-4.263	-1469	14.869	7.12	105.9	2.268	33.73	14.869	-1.633	-24.3	-0.5047	-7.63	349.72	0.01	3	0.002	0.8	349.71	0.008	3	0.0024	0.8	237.9	28.949	6882	6.7894	1615.8
950	349.84	-17.95	-6280	-4.288	-1478	14.868	7.06	105	2.277	33.87	14.868	-1.614	-24	-0.5069	-7.66	349.79	0.01	3	0.002	0.8	349.77	0.008	3	0.0024	0.8	237.98	28.912	6875	6.8296	1625.4
955	349.9	-17.88	-6260	-4.314	-1487	14.87	7.11	105.8	2.287	34.02	14.87	-1.651	-24.5	-0.5092	-7.69	349.85	0.01	4	0.002	0.8	349.82	0.008	3	0.0024	0.8	237.91	28.906	6872	6.8698	1634.9
960	349.98	-18.04	-6320	-4.339	-1496	14.869	7.07	105.2	2.297	34.17	14.869	-1.592	-23.7	-0.5114	-7.73	349.91	0.01	3	0.002	0.8	349.9	0.008	3	0.0025	0.8	237.81	28.989	6889	6.9101	1644.5
965	350.05	-18.12	-6340	-4.363	-1504	14.87	7.01	104.3	2.307	34.31	14.869	-1.567	-23.3	-0.5137	-7.76	349.98	0.01	3	0.002	0.8	349.96	0.008	3	0.0025	0.8	237.82	28.965	6883	6.9503	1654
970	350.11	-17.92	-6270	-4.388	-1513	14.869	7.1	105.6	2.317	34.46	14.869	-1.604	-23.8	-0.5159	-7.79	350.05	0.01	3	0.002	0.8	350.02	0.008	3	0.0025	0.8	237.73	29.047	6901	6.9906	1663.6
975	350.18	-17.93	-6280	-4.414	-1522	14.869	7.04	104.7	2.327	34.6	14.869	-1.594	-23.7	-0.5182	-7.83	350.1	0.011	4	0.002	0.8	350.08	0.008	3	0.0025	0.8	237.81	29.013	6895	7.0308	1673.2
980	350.26	-18.19	-6370	-4.439	-1531	14.869	7.08	105.3	2.337	34.75	14.869	-1.572	-23.4	-0.5204	-7.86	350.17	0.01	3	0.0021	0.8	350.15	0.008	3	0.0025	0.8	237.76	29.038	6899	7.0711	1682.8
985	350.29	-17.9	-6270	-4.464	-1539	14.869	7.03	104.5	2.346	34.9	14.869	-1.588	-23.6	-0.5226	-7.89	350.23	0.011	4	0.0021	0.8	350.21	0.008	3	0.0025	0.8	237.86	28.998	6892	7.1113	1692.3
990	350.37	-18.09	-6340	-4.489	-1548	14.87	7.09	105.5	2.356	35.04	14.87	-1.596	-23.7	-0.5248	-7.93	350.28	0.01	4	0.0021	0.8	350.27	0.008	3	0.0025	0.8	237.93	28.957	6885	7.1521	1702
995	350.42	-18.07	-6330	-4.514	-1557	14.869	7.03	104.5	2.366	35.19	14.869	-1.584	-23.6	-0.527	-7.96	350.36	0.01	3	0.0021	0.8	350.32	0.008	3	0.0025	0.8	238.05	28.846	6862	7.1918	1711.4
1000	350.49	-17.92	-6280	-4.539	-1566	14.87	7.06	105	2.376	35.33	14.869	-1.558	-23.2	-0.5292	-7.99	350.41	0.01	4	0.0021	0.8	350.4	0.008	3	0.0026	0.8	237.93	28.968	6887	7.232	1721
1005	350.56	-18.02	-6320	-4.564	-1575	14.869	7.03	104.5	2.385	35.48	14.868	-1.565	-23.3	-0.5313	-8.02	350.48	0.01	3	0.0021	0.8	350.46	0.008	3	0.0026	0.8	237.91	28.883	6867	7.2723	1730.6
1010	350.61	-17.94	-6290	-4.589	-1583	14.87	7.06	105	2.395	35.63	14.87	-1.561	-23.2	-0.5335	-8.06	350.53	0.01	4	0.0021	0.8	350.51	0.008	3	0.0026	0.8	237.87	28.954	6882	7.3125	1740.1
1015	350.68	-18.04	-6330	-4.614	-1592	14.87	6.99	104	2.405	35.77	14.869	-1.548	-23	-0.5357	-8.09	350.6	0.01	3	0.0022	0.8	350.58	0.008	3	0.0026	0.8	238.06	28.913	6878	7.3528	1749.7
1020	350.73	-17.86	-6270	-4.639	-1601	14.87	7.03	104.5	2.415	35.91	14.87	-1.559	-23.2	-0.5379	-8.12	350.66	0.011	4	0.0022	0.8	350.64	0.008	3	0.0026	0.8	237.86	28.992	6891	7.393	1759.3
1025	350.82	-18.19	-6380	-4.664	-1610	14.87	7	104.1	2.425	36.06	14.87	-1.526	-22.7	-0.54	-8.15	350.74	0.01	3	0.0022	0.8	350.72	0.008	3	0.0026	0.8	237.77	29.09	6912	7.4334	1768.9
1030	350.86	-17.85	-6260	-4.689	-1618	14.871	6.96	103.6	2.434	36.21	14.871	-1.563	-23.2	-0.5421	-8.18	350.79	0.011	4	0.0022	0.9	350.76	0.008	3	0.0026	0.8	237.64	28.997	6886	7.4737	1778.4
1035	350.95	-18.21	-6390	-4.714	-1627	14.87	7.03	104.5	2.444	36.35	14.869	-1.531	-22.8	-0.5443	-8.22	350.86	0.01	3	0.0022	0.9	350.85	0.008	3	0.0026	0.8	237.85	29.107	6918	7.5139	1788
1040	350.98	-17.86	-6270	-4.739	-1636	14.87	6.97	103.6	2.454	36.49	14.87	-1.526	-22.7	-0.5464	-8.25	350.92	0.011	4	0.0022	0.9	350.88	0.008	3	0.0026	0.8	237.86	28.903	6870	7.5543	1797.6
1045	351.07	-18.15	-6370	-4.764	-1645	14.87	7.03	104.6	2.463	36.64	14.87	-1.543	-22.9	-0.5485	-8.28	350.98	0.01	3	0.0022	0.9	350.97	0.008	3	0.0027	0.9	237.84	29.099	6916	7.5945	1807.2
1050	351.11	-17.89	-6280	-4.789	-1653	14.87	6.98	103.8	2.473	36.78	14.869	-1.524	-22.7	-0.5506	-8.31	351.05	0.011	4	0.0023	0.9	351.02	0.008	3	0.0027	0.9	237.92	29.052	6907	7.6349	1816.8
1055	351.18	-18.11	-6360	-4.814	-1662	14.869	6.99	103.9	2.483	36.93	14.868	-1.489	-22.1	-0.5528	-8.34	351.1	0.01	4	0.0023	0.9	351.08	0.008	3	0.0027	0.9	237.8	28.988	6889	7.6752	1826.3
1060	351.24	-18.08	-6350	-4.839	-1671	14.869	6.94	103.3	2.493	37.07	14.869	-1.488	-22.1	-0.5549	-8.37	351.17	0.01	4	0.0023	0.9	351.14	0.008	3	0.0027	0.9	237.91	29.038	6903	7.7155	1835.9
1065	351.31	-18.01	-6330	-4.864	-1680	14.87	7	104.1	2.502	37.22	14.87	-1.512	-22.5	-0.5569	-8.4	351.23	0.01	4	0.0023	0.9	351.22	0.008	3	0.0027	0.9	237.77	29.132	6922	7.7559	1845.5
